999
30
26
8
8
35
41
21
6
42
7
9
8
39
25
8
9
8
8
8
8
8
8
38
8
35
15
9
8
8
8
15
8
8
26
36
9
20
7
8
7
39
9
36
9
8
37
7
8
32
8
8
38
40
8
37
8
8
5
3
8
8
8
3
15
8
6
4
9
999
8
7
39
8
24
33
8
40
3
35
8
3
3
3
35
3
999
21
3
9
999
43
8
7
3
6
999
31
38
35
42
38
42
5
9
24
8
32
39
8
35
8
8
32
8
9
8
8
32
33
33
35
999
40
37
9
27
999
9
3
8
40
25
9
36
4
999
40
8
5
8
40
31
8
3
9
9
999
9
7
7
8
9
8
8
39
39
34
999
3
9
9
9
36
3
8
999
8
9
39
8
8
33
8
3
32
9
999
999
40
3
6
25
42
9
9
3
18
35
8
42
9
21
40
5
3
8
38
35
25
35
9
8
39
35
29
37
27
3
999
25
999
999
43
3
7
5
20
9
42
3
40
39
39
4
999
999
33
5
8
25
29
39
3
44
32
5
20
25
3
38
8
4
38
36
27
999
39
24
25
7
8
39
36
44
3
9
7
9
3
9
36
25
999
42
9
8
39
9
42
3
38
8
33
999
39
40
32
999
42
9
9
39
9
30
8
999
25
8
33
999
25
38
3
9
999
999
39
8
40
18
26
25
7
6
36
3
8
3
24
25
42
24
7
36
24
3
5
9
35
9
7
9
999
3
9
35
8
8
999
3
31
9
7
9
15
8
36
5
999
999
36
5
39
38
999
39
18
3
9
8
8
37
3
8
9
8
7
37
31
40
3
39
38
30
9
37
25
30
30
3
42
39
43
999
7
36
24
24
5
25
999
3
43
8
999
40
8
37
8
36
8
7
35
7
3
39
39
3
999
41
36
3
8
18
5
25
27
999
39
9
8
3
5
3
999
32
9
31
8
38
9
3
9
3
5
9
39
26
30
9
8
42
19
999
7
3
39
9
6
9
24
999
9
7
40
37
999
8
999
5
9
36
21
40
999
32
9
9
999
9
3
25
3
9
5
8
999
3
8
8
42
36
36
36
8
999
8
7
40
999
33
39
9
40
7
9
9
8
9
9
9
999
40
40
38
43
7
999
8
24
25
7
32
40
25
7
9
999
27
35
3
9
21
24
37
9
7
39
39
999
8
15
